Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLineCode,CountLine,CountSemicolon,CountDeclFunction
Abstract Method,"com.google.zxing.Writer.encode","@lcom.google.zxing.Writer.encode@kj1com.google.zxing.Writer.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/Writer.java",0,"1.50",,,,,,,6,15,1,
Public Final Class,"com.google.zxing.WriterException","@lcom.google.zxing.WriterException@kj4com.google.zxing.WriterException@f./core/src/main/java/com/google/zxing/WriterException.java",,"0.60",2,3,0,3,2,0,10,20,2,
Public Constructor,"com.google.zxing.WriterException.WriterException","@lcom.google.zxing.WriterException.WriterException@kj1com.google.zxing.WriterException.WriterExceptionString@f./core/src/main/java/com/google/zxing/WriterException.java",1,"0.00",,,,,,,3,3,1,
Public Constructor,"com.google.zxing.WriterException.WriterException","@lcom.google.zxing.WriterException.WriterException@kj1com.google.zxing.WriterException.WriterException@f./core/src/main/java/com/google/zxing/WriterException.java",1,"0.00",,,,,,,2,2,0,
Public Constructor,"com.google.zxing.WriterException.WriterException","@lcom.google.zxing.WriterException.WriterException@kj1com.google.zxing.WriterException.WriterExceptionThrowable@f./core/src/main/java/com/google/zxing/WriterException.java",1,"0.00",,,,,,,3,3,1,
Package,"com.google.zxing.aztec","@lcom.google.zxing.aztec@kj3com.google.zxing.aztec@f./core/src/test/java/com/google/zxing/aztec/encoder/EncoderTest.java",,"0.54",,11,3,13,,,198,347,108,
Public Final Class,"com.google.zxing.aztec.AztecBlackBox1TestCase","@lcom.google.zxing.aztec.AztecBlackBox1TestCase@kj4com.google.zxing.aztec.AztecBlackBox1TestCase@f./core/src/test/java/com/google/zxing/aztec/AztecBlackBox1TestCase.java",,"0.33",3,1,0,1,2,0,9,14,5,
Public Constructor,"com.google.zxing.aztec.AztecBlackBox1TestCase.AztecBlackBox1TestCase","@lcom.google.zxing.aztec.AztecBlackBox1TestCase.AztecBlackBox1TestCase@kj1com.google.zxing.aztec.AztecBlackBox1TestCase.AztecBlackBox1TestCase@f./core/src/test/java/com/google/zxing/aztec/AztecBlackBox1TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.aztec.AztecBlackBox2TestCase","@lcom.google.zxing.aztec.AztecBlackBox2TestCase@kj4com.google.zxing.aztec.AztecBlackBox2TestCase@f./core/src/test/java/com/google/zxing/aztec/AztecBlackBox2TestCase.java",,"0.56",3,1,0,1,2,0,9,16,5,
Public Constructor,"com.google.zxing.aztec.AztecBlackBox2TestCase.AztecBlackBox2TestCase","@lcom.google.zxing.aztec.AztecBlackBox2TestCase.AztecBlackBox2TestCase@kj1com.google.zxing.aztec.AztecBlackBox2TestCase.AztecBlackBox2TestCase@f./core/src/test/java/com/google/zxing/aztec/AztecBlackBox2TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.aztec.AztecDetectorResult","@lcom.google.zxing.aztec.AztecDetectorResult@kj4com.google.zxing.aztec.AztecDetectorResult@f./core/src/main/java/com/google/zxing/aztec/AztecDetectorResult.java",,"0.25",2,4,3,4,2,50,24,36,10,
Public Constructor,"com.google.zxing.aztec.AztecDetectorResult.AztecDetectorResult","@lcom.google.zxing.aztec.AztecDetectorResult.AztecDetectorResult@kj1com.google.zxing.aztec.AztecDetectorResult.AztecDetectorResultcom.google.zxing.common.BitMatrix,com.google.zxing.ResultPoint[],boolean,int,int@f./core/src/main/java/com/google/zxing/aztec/AztecDetectorResult.java",1,"0.00",,,,,,,10,10,4,
Public Method,"com.google.zxing.aztec.AztecDetectorResult.getNbDatablocks","@lcom.google.zxing.aztec.AztecDetectorResult.getNbDatablocks@kj1com.google.zxing.aztec.AztecDetectorResult.getNbDatablocks@f./core/src/main/java/com/google/zxing/aztec/AztecDetectorResult.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.aztec.AztecDetectorResult.getNbLayers","@lcom.google.zxing.aztec.AztecDetectorResult.getNbLayers@kj1com.google.zxing.aztec.AztecDetectorResult.getNbLayers@f./core/src/main/java/com/google/zxing/aztec/AztecDetectorResult.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.aztec.AztecDetectorResult.isCompact","@lcom.google.zxing.aztec.AztecDetectorResult.isCompact@kj1com.google.zxing.aztec.AztecDetectorResult.isCompact@f./core/src/main/java/com/google/zxing/aztec/AztecDetectorResult.java",1,"0.00",,,,,,,3,3,1,
Public Final Class,"com.google.zxing.aztec.AztecReader","@lcom.google.zxing.aztec.AztecReader@kj4com.google.zxing.aztec.AztecReader@f./core/src/main/java/com/google/zxing/aztec/AztecReader.java",,"0.20",1,3,0,3,18,0,66,88,26,
Public Method,"com.google.zxing.aztec.AztecReader.decode","@lcom.google.zxing.aztec.AztecReader.decode@kj1com.google.zxing.aztec.AztecReader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/aztec/AztecReader.java",1,"1.75",,,,,,,4,11,1,
Public Method,"com.google.zxing.aztec.AztecReader.decode","@lcom.google.zxing.aztec.AztecReader.decode@kj1com.google.zxing.aztec.AztecReader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/aztec/AztecReader.java",12,"0.00",,,,,,,57,62,25,
Public Method,"com.google.zxing.aztec.AztecReader.reset","@lcom.google.zxing.aztec.AztecReader.reset@kj1com.google.zxing.aztec.AztecReader.reset@f./core/src/main/java/com/google/zxing/aztec/AztecReader.java",1,"0.33",,,,,,,3,4,0,
Public Final Class,"com.google.zxing.aztec.AztecWriter","@lcom.google.zxing.aztec.AztecWriter@kj4com.google.zxing.aztec.AztecWriter@f./core/src/main/java/com/google/zxing/aztec/AztecWriter.java",,"0.09",1,2,0,4,11,0,55,66,27,
Public Method,"com.google.zxing.aztec.AztecWriter.encode","@lcom.google.zxing.aztec.AztecWriter.encode@kj1com.google.zxing.aztec.AztecWriter.encodeString,com.google.zxing.BarcodeFormat,int,int@f./core/src/main/java/com/google/zxing/aztec/AztecWriter.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.aztec.AztecWriter.encode","@lcom.google.zxing.aztec.AztecWriter.encode@kj1com.google.zxing.aztec.AztecWriter.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/aztec/AztecWriter.java",5,"0.06",,,,,,,18,18,7,
Private Static Method,"com.google.zxing.aztec.AztecWriter.encode","@lcom.google.zxing.aztec.AztecWriter.encode@kj1com.google.zxing.aztec.AztecWriter.encodeString,com.google.zxing.BarcodeFormat,int,int,Charset,int,int@f./core/src/main/java/com/google/zxing/aztec/AztecWriter.java",2,"0.00",,,,,,,9,9,3,
Private Static Method,"com.google.zxing.aztec.AztecWriter.renderResult","@lcom.google.zxing.aztec.AztecWriter.renderResult@kj1com.google.zxing.aztec.AztecWriter.renderResultcom.google.zxing.aztec.encoder.AztecCode,int,int@f./core/src/main/java/com/google/zxing/aztec/AztecWriter.java",5,"0.05",,,,,,,22,26,16,
Package,"com.google.zxing.aztec.decoder","@lcom.google.zxing.aztec.decoder@kj3com.google.zxing.aztec.decoder@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.23",,12,9,21,,,509,669,238,
Public Final Class,"com.google.zxing.aztec.decoder.Decoder","@lcom.google.zxing.aztec.decoder.Decoder@kj4com.google.zxing.aztec.decoder.Decoder@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.24",1,3,1,11,19,72,311,410,173,
Static Final Class,"com.google.zxing.aztec.decoder.Decoder.CorrectedBitsResult","@lcom.google.zxing.aztec.decoder.Decoder.CorrectedBitsResult@kj4com.google.zxing.aztec.decoder.Decoder.CorrectedBitsResult@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.00",1,1,2,1,0,0,8,9,4,
Constructor,"com.google.zxing.aztec.decoder.Decoder.CorrectedBitsResult.CorrectedBitsResult","@lcom.google.zxing.aztec.decoder.Decoder.CorrectedBitsResult.CorrectedBitsResult@kj1com.google.zxing.aztec.decoder.Decoder.CorrectedBitsResult.CorrectedBitsResultboolean[],int@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",1,"0.00",,,,,,,4,4,2,
Private Enum Type,"com.google.zxing.aztec.decoder.Decoder.Table","@lcom.google.zxing.aztec.decoder.Decoder.Table@kj4com.google.zxing.aztec.decoder.Decoder.Table@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.00",1,2,6,2,1,,8,8,0,
Public Implicit Method,"com.google.zxing.aztec.decoder.Decoder.Table.valueOf","@lcom.google.zxing.aztec.decoder.Decoder.Table.valueOf@kj1com.google.zxing.aztec.decoder.Decoder.Table.valueOf@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.00",,,,,,,,,,
Public Implicit Method,"com.google.zxing.aztec.decoder.Decoder.Table.values","@lcom.google.zxing.aztec.decoder.Decoder.Table.values@kj1com.google.zxing.aztec.decoder.Decoder.Table.values@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.00",,,,,,,,,,
Static Method,"com.google.zxing.aztec.decoder.Decoder.convertBoolArrayToByteArray","@lcom.google.zxing.aztec.decoder.Decoder.convertBoolArrayToByteArray@kj1com.google.zxing.aztec.decoder.Decoder.convertBoolArrayToByteArrayboolean[]@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",2,"0.43",,,,,,,7,10,5,
Private Method,"com.google.zxing.aztec.decoder.Decoder.correctBits","@lcom.google.zxing.aztec.decoder.Decoder.correctBits@kj1com.google.zxing.aztec.decoder.Decoder.correctBitsboolean[]@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",13,"0.18",,,,,,,57,73,39,
Public Method,"com.google.zxing.aztec.decoder.Decoder.decode","@lcom.google.zxing.aztec.decoder.Decoder.decode@kj1com.google.zxing.aztec.decoder.Decoder.decodecom.google.zxing.aztec.AztecDetectorResult@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",1,"0.00",,,,,,,12,12,9,
Private Method,"com.google.zxing.aztec.decoder.Decoder.extractBits","@lcom.google.zxing.aztec.decoder.Decoder.extractBits@kj1com.google.zxing.aztec.decoder.Decoder.extractBitscom.google.zxing.common.BitMatrix@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",9,"0.32",,,,,,,41,54,32,
Private Static Method,"com.google.zxing.aztec.decoder.Decoder.getCharacter","@lcom.google.zxing.aztec.decoder.Decoder.getCharacter@kj1com.google.zxing.aztec.decoder.Decoder.getCharactercom.google.zxing.aztec.decoder.Decoder.Table,int@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",6,"0.44",,,,,,,16,23,6,
Private Static Method,"com.google.zxing.aztec.decoder.Decoder.getEncodedData","@lcom.google.zxing.aztec.decoder.Decoder.getEncodedData@kj1com.google.zxing.aztec.decoder.Decoder.getEncodedDataboolean[]@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",22,"0.28",,,,,,,98,121,54,
Private Static Method,"com.google.zxing.aztec.decoder.Decoder.getTable","@lcom.google.zxing.aztec.decoder.Decoder.getTable@kj1com.google.zxing.aztec.decoder.Decoder.getTablechar@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",7,"0.18",,,,,,,17,20,6,
Public Static Method,"com.google.zxing.aztec.decoder.Decoder.highLevelDecode","@lcom.google.zxing.aztec.decoder.Decoder.highLevelDecode@kj1com.google.zxing.aztec.decoder.Decoder.highLevelDecodeboolean[]@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.aztec.decoder.Decoder.readByte","@lcom.google.zxing.aztec.decoder.Decoder.readByte@kj1com.google.zxing.aztec.decoder.Decoder.readByteboolean[],int@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",2,"0.43",,,,,,,7,10,3,
Private Static Method,"com.google.zxing.aztec.decoder.Decoder.readCode","@lcom.google.zxing.aztec.decoder.Decoder.readCode@kj1com.google.zxing.aztec.decoder.Decoder.readCodeboolean[],int,int@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",3,"0.30",,,,,,,10,13,6,
Private Static Method,"com.google.zxing.aztec.decoder.Decoder.totalBitsInLayer","@lcom.google.zxing.aztec.decoder.Decoder.totalBitsInLayer@kj1com.google.zxing.aztec.decoder.Decoder.totalBitsInLayerint,boolean@f./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",2,"0.00",,,,,,,3,3,1,
Public Final Class,"com.google.zxing.aztec.decoder.DecoderTest","@lcom.google.zxing.aztec.decoder.DecoderTest@kj4com.google.zxing.aztec.decoder.DecoderTest@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",,"0.07",2,6,0,7,10,0,174,198,41,
Public Method,"com.google.zxing.aztec.decoder.DecoderTest.testAztecResult","@lcom.google.zxing.aztec.decoder.DecoderTest.testAztecResult@kj1com.google.zxing.aztec.decoder.DecoderTest.testAztecResult@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.00",,,,,,,37,37,6,
Public Method,"com.google.zxing.aztec.decoder.DecoderTest.testAztecResultECI","@lcom.google.zxing.aztec.decoder.DecoderTest.testAztecResultECI@kj1com.google.zxing.aztec.decoder.DecoderTest.testAztecResultECI@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.00",,,,,,,27,27,4,
Public Method,"com.google.zxing.aztec.decoder.DecoderTest.testDecodeTooManyErrors","@lcom.google.zxing.aztec.decoder.DecoderTest.testDecodeTooManyErrors@kj1com.google.zxing.aztec.decoder.DecoderTest.testDecodeTooManyErrors@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.00",,,,,,,34,34,3,
Public Method,"com.google.zxing.aztec.decoder.DecoderTest.testDecodeTooManyErrors2","@lcom.google.zxing.aztec.decoder.DecoderTest.testDecodeTooManyErrors2@kj1com.google.zxing.aztec.decoder.DecoderTest.testDecodeTooManyErrors2@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.00",,,,,,,34,34,3,
Public Method,"com.google.zxing.aztec.decoder.DecoderTest.testHighLevelDecode","@lcom.google.zxing.aztec.decoder.DecoderTest.testHighLevelDecode@kj1com.google.zxing.aztec.decoder.DecoderTest.testHighLevelDecode@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.82",,,,,,,11,23,4,
Private Static Method,"com.google.zxing.aztec.decoder.DecoderTest.testHighLevelDecodeString","@lcom.google.zxing.aztec.decoder.DecoderTest.testHighLevelDecodeString@kj1com.google.zxing.aztec.decoder.DecoderTest.testHighLevelDecodeStringString,String@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.00",,,,,,,5,5,2,
Public Method,"com.google.zxing.aztec.decoder.DecoderTest.testRawBytes","@lcom.google.zxing.aztec.decoder.DecoderTest.testRawBytes@kj1com.google.zxing.aztec.decoder.DecoderTest.testRawBytes@f./core/src/test/java/com/google/zxing/aztec/decoder/DecoderTest.java",1,"0.00",,,,,,,23,24,18,
Package,"com.google.zxing.aztec.detector","@lcom.google.zxing.aztec.detector@kj3com.google.zxing.aztec.detector@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",,"0.39",,23,8,35,,,501,792,310,
Public Final Class,"com.google.zxing.aztec.detector.Detector","@lcom.google.zxing.aztec.detector.Detector@kj4com.google.zxing.aztec.detector.Detector@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",,"0.41",1,15,6,20,11,80,350,574,205,
Public Constructor,"com.google.zxing.aztec.detector.Detector.Detector","@lcom.google.zxing.aztec.detector.Detector.Detector@kj1com.google.zxing.aztec.detector.Detector.Detectorcom.google.zxing.common.BitMatrix@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Static Final Class,"com.google.zxing.aztec.detector.Detector.Point","@lcom.google.zxing.aztec.detector.Detector.Point@kj4com.google.zxing.aztec.detector.Detector.Point@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",,"0.00",1,5,2,5,3,19,21,26,8,
Constructor,"com.google.zxing.aztec.detector.Detector.Point.Point","@lcom.google.zxing.aztec.detector.Detector.Point.Point@kj1com.google.zxing.aztec.detector.Detector.Point.Pointint,int@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,4,4,2,
Method,"com.google.zxing.aztec.detector.Detector.Point.getX","@lcom.google.zxing.aztec.detector.Detector.Point.getX@kj1com.google.zxing.aztec.detector.Detector.Point.getX@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Method,"com.google.zxing.aztec.detector.Detector.Point.getY","@lcom.google.zxing.aztec.detector.Detector.Point.getY@kj1com.google.zxing.aztec.detector.Detector.Point.getY@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Method,"com.google.zxing.aztec.detector.Detector.Point.toResultPoint","@lcom.google.zxing.aztec.detector.Detector.Point.toResultPoint@kj1com.google.zxing.aztec.detector.Detector.Point.toResultPoint@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.aztec.detector.Detector.Point.toString","@lcom.google.zxing.aztec.detector.Detector.Point.toString@kj1com.google.zxing.aztec.detector.Detector.Point.toString@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.aztec.detector.Detector.detect","@lcom.google.zxing.aztec.detector.Detector.detect@kj1com.google.zxing.aztec.detector.Detector.detect@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.aztec.detector.Detector.detect","@lcom.google.zxing.aztec.detector.Detector.detect@kj1com.google.zxing.aztec.detector.Detector.detectboolean@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",2,"0.76",,,,,,,17,37,9,
Private Static Method,"com.google.zxing.aztec.detector.Detector.distance","@lcom.google.zxing.aztec.detector.Detector.distance@kj1com.google.zxing.aztec.detector.Detector.distancecom.google.zxing.aztec.detector.Detector.Point,com.google.zxing.aztec.detector.Detector.Point@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.aztec.detector.Detector.distance","@lcom.google.zxing.aztec.detector.Detector.distance@kj1com.google.zxing.aztec.detector.Detector.distancecom.google.zxing.ResultPoint,com.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.aztec.detector.Detector.expandSquare","@lcom.google.zxing.aztec.detector.Detector.expandSquare@kj1com.google.zxing.aztec.detector.Detector.expandSquarecom.google.zxing.ResultPoint[],int,int@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",1,"0.50",,,,,,,16,27,14,
Private Method,"com.google.zxing.aztec.detector.Detector.extractParameters","@lcom.google.zxing.aztec.detector.Detector.extractParameters@kj1com.google.zxing.aztec.detector.Detector.extractParameterscom.google.zxing.ResultPoint[]@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",5,"0.67",,,,,,,33,55,17,
Private Method,"com.google.zxing.aztec.detector.Detector.getBullsEyeCorners","@lcom.google.zxing.aztec.detector.Detector.getBullsEyeCorners@kj1com.google.zxing.aztec.detector.Detector.getBullsEyeCornerscom.google.zxing.aztec.detector.Detector.Point@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",5,"0.46",,,,,,,35,62,25,
Private Method,"com.google.zxing.aztec.detector.Detector.getColor","@lcom.google.zxing.aztec.detector.Detector.getColor@kj1com.google.zxing.aztec.detector.Detector.getColorcom.google.zxing.aztec.detector.Detector.Point,com.google.zxing.aztec.detector.Detector.Point@f./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",6,"0.20",,,,,,,25,36,17,
