Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
Public Abstract Method,"com.google.zxing.LuminanceSource.getRow","@lcom.google.zxing.LuminanceSource.getRow@kj1com.google.zxing.LuminanceSource.getRowint,byte[]@f./core/src/main/java/com/google/zxing/LuminanceSource.java",0,"12.00",,,,,,,13,1,1,
Public Final Method,"com.google.zxing.LuminanceSource.getWidth","@lcom.google.zxing.LuminanceSource.getWidth@kj1com.google.zxing.LuminanceSource.getWidth@f./core/src/main/java/com/google/zxing/LuminanceSource.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.LuminanceSource.invert","@lcom.google.zxing.LuminanceSource.invert@kj1com.google.zxing.LuminanceSource.invert@f./core/src/main/java/com/google/zxing/LuminanceSource.java",1,"1.33",,,,,,,7,3,1,
Public Method,"com.google.zxing.LuminanceSource.isCropSupported","@lcom.google.zxing.LuminanceSource.isCropSupported@kj1com.google.zxing.LuminanceSource.isCropSupported@f./core/src/main/java/com/google/zxing/LuminanceSource.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.LuminanceSource.isRotateSupported","@lcom.google.zxing.LuminanceSource.isRotateSupported@kj1com.google.zxing.LuminanceSource.isRotateSupported@f./core/src/main/java/com/google/zxing/LuminanceSource.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.LuminanceSource.rotateCounterClockwise","@lcom.google.zxing.LuminanceSource.rotateCounterClockwise@kj1com.google.zxing.LuminanceSource.rotateCounterClockwise@f./core/src/main/java/com/google/zxing/LuminanceSource.java",1,"2.00",,,,,,,9,3,1,
Public Method,"com.google.zxing.LuminanceSource.rotateCounterClockwise45","@lcom.google.zxing.LuminanceSource.rotateCounterClockwise45@kj1com.google.zxing.LuminanceSource.rotateCounterClockwise45@f./core/src/main/java/com/google/zxing/LuminanceSource.java",1,"2.00",,,,,,,9,3,1,
Public Final Method,"com.google.zxing.LuminanceSource.toString","@lcom.google.zxing.LuminanceSource.toString@kj1com.google.zxing.LuminanceSource.toString@f./core/src/main/java/com/google/zxing/LuminanceSource.java",6,"0.00",,,,,,,24,24,16,
Public Final Class,"com.google.zxing.MultiFormatReader","@lcom.google.zxing.MultiFormatReader@kj4com.google.zxing.MultiFormatReader@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",,"0.46",1,6,2,6,17,50,151,96,31,
Public Method,"com.google.zxing.MultiFormatReader.decode","@lcom.google.zxing.MultiFormatReader.decode@kj1com.google.zxing.MultiFormatReader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",1,"1.80",,,,,,,14,5,2,
Public Method,"com.google.zxing.MultiFormatReader.decode","@lcom.google.zxing.MultiFormatReader.decode@kj1com.google.zxing.MultiFormatReader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",1,"1.60",,,,,,,13,5,2,
Private Method,"com.google.zxing.MultiFormatReader.decodeInternal","@lcom.google.zxing.MultiFormatReader.decodeInternal@kj1com.google.zxing.MultiFormatReader.decodeInternalcom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",4,"0.09",,,,,,,12,11,2,
Public Method,"com.google.zxing.MultiFormatReader.decodeWithState","@lcom.google.zxing.MultiFormatReader.decodeWithState@kj1com.google.zxing.MultiFormatReader.decodeWithStatecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",2,"1.50",,,,,,,15,6,2,
Public Method,"com.google.zxing.MultiFormatReader.reset","@lcom.google.zxing.MultiFormatReader.reset@kj1com.google.zxing.MultiFormatReader.reset@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",3,"0.00",,,,,,,8,8,1,
Public Method,"com.google.zxing.MultiFormatReader.setHints","@lcom.google.zxing.MultiFormatReader.setHints@kj1com.google.zxing.MultiFormatReader.setHintsMap@f./core/src/main/java/com/google/zxing/MultiFormatReader.java",13,"0.16",,,,,,,69,57,20,
Public Final Class,"com.google.zxing.MultiFormatWriter","@lcom.google.zxing.MultiFormatWriter@kj4com.google.zxing.MultiFormatWriter@f./core/src/main/java/com/google/zxing/MultiFormatWriter.java",,"0.11",1,2,0,2,18,0,64,54,26,
Public Method,"com.google.zxing.MultiFormatWriter.encode","@lcom.google.zxing.MultiFormatWriter.encode@kj1com.google.zxing.MultiFormatWriter.encodeString,com.google.zxing.BarcodeFormat,int,int@f./core/src/main/java/com/google/zxing/MultiFormatWriter.java",1,"0.00",,,,,,,7,7,1,
Public Method,"com.google.zxing.MultiFormatWriter.encode","@lcom.google.zxing.MultiFormatWriter.encode@kj1com.google.zxing.MultiFormatWriter.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/MultiFormatWriter.java",12,"0.00",,,,,,,46,45,25,
Public Final Class,"com.google.zxing.NotFoundException","@lcom.google.zxing.NotFoundException@kj4com.google.zxing.NotFoundException@f./core/src/main/java/com/google/zxing/NotFoundException.java",,"1.00",3,1,0,2,0,0,17,7,2,
Private Constructor,"com.google.zxing.NotFoundException.NotFoundException","@lcom.google.zxing.NotFoundException.NotFoundException@kj1com.google.zxing.NotFoundException.NotFoundException@f./core/src/main/java/com/google/zxing/NotFoundException.java",1,"0.50",,,,,,,3,2,0,
Public Static Method,"com.google.zxing.NotFoundException.getNotFoundInstance","@lcom.google.zxing.NotFoundException.getNotFoundInstance@kj1com.google.zxing.NotFoundException.getNotFoundInstance@f./core/src/main/java/com/google/zxing/NotFoundException.java",1,"0.00",,,,,,,3,3,1,
Public Final Class,"com.google.zxing.PlanarYUVLuminanceSource","@lcom.google.zxing.PlanarYUVLuminanceSource@kj4com.google.zxing.PlanarYUVLuminanceSource@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",,"0.18",2,9,5,9,2,40,151,112,62,
Public Constructor,"com.google.zxing.PlanarYUVLuminanceSource.PlanarYUVLuminanceSource","@lcom.google.zxing.PlanarYUVLuminanceSource.PlanarYUVLuminanceSource@kj1com.google.zxing.PlanarYUVLuminanceSource.PlanarYUVLuminanceSourcebyte[],int,int,int,int,int,int,boolean@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",3,"0.00",,,,,,,23,21,8,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.crop","@lcom.google.zxing.PlanarYUVLuminanceSource.crop@kj1com.google.zxing.PlanarYUVLuminanceSource.cropint,int,int,int@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",1,"0.00",,,,,,,11,11,1,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.getMatrix","@lcom.google.zxing.PlanarYUVLuminanceSource.getMatrix@kj1com.google.zxing.PlanarYUVLuminanceSource.getMatrix@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",4,"0.18",,,,,,,30,22,15,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.getRow","@lcom.google.zxing.PlanarYUVLuminanceSource.getRow@kj1com.google.zxing.PlanarYUVLuminanceSource.getRowint,byte[]@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",3,"0.00",,,,,,,13,13,6,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.getThumbnailHeight","@lcom.google.zxing.PlanarYUVLuminanceSource.getThumbnailHeight@kj1com.google.zxing.PlanarYUVLuminanceSource.getThumbnailHeight@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.getThumbnailWidth","@lcom.google.zxing.PlanarYUVLuminanceSource.getThumbnailWidth@kj1com.google.zxing.PlanarYUVLuminanceSource.getThumbnailWidth@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.isCropSupported","@lcom.google.zxing.PlanarYUVLuminanceSource.isCropSupported@kj1com.google.zxing.PlanarYUVLuminanceSource.isCropSupported@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.PlanarYUVLuminanceSource.renderThumbnail","@lcom.google.zxing.PlanarYUVLuminanceSource.renderThumbnail@kj1com.google.zxing.PlanarYUVLuminanceSource.renderThumbnail@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",3,"0.00",,,,,,,17,16,14,
Private Method,"com.google.zxing.PlanarYUVLuminanceSource.reverseHorizontal","@lcom.google.zxing.PlanarYUVLuminanceSource.reverseHorizontal@kj1com.google.zxing.PlanarYUVLuminanceSource.reverseHorizontalint,int@f./core/src/main/java/com/google/zxing/PlanarYUVLuminanceSource.java",3,"0.00",,,,,,,11,11,9,
Public Final Class,"com.google.zxing.RGBLuminanceSource","@lcom.google.zxing.RGBLuminanceSource@kj4com.google.zxing.RGBLuminanceSource@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",,"0.16",2,6,5,6,2,19,124,95,52,
Public Constructor,"com.google.zxing.RGBLuminanceSource.RGBLuminanceSource","@lcom.google.zxing.RGBLuminanceSource.RGBLuminanceSource@kj1com.google.zxing.RGBLuminanceSource.RGBLuminanceSourceint,int,int[]@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",4,"0.18",,,,,,,28,22,17,
Private Constructor,"com.google.zxing.RGBLuminanceSource.RGBLuminanceSource","@lcom.google.zxing.RGBLuminanceSource.RGBLuminanceSource@kj1com.google.zxing.RGBLuminanceSource.RGBLuminanceSourcebyte[],int,int,int,int,int,int@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",2,"0.00",,,,,,,17,17,7,
Public Method,"com.google.zxing.RGBLuminanceSource.crop","@lcom.google.zxing.RGBLuminanceSource.crop@kj1com.google.zxing.RGBLuminanceSource.cropint,int,int,int@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",1,"0.00",,,,,,,10,10,1,
Public Method,"com.google.zxing.RGBLuminanceSource.getMatrix","@lcom.google.zxing.RGBLuminanceSource.getMatrix@kj1com.google.zxing.RGBLuminanceSource.getMatrix@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",4,"0.18",,,,,,,30,22,15,
Public Method,"com.google.zxing.RGBLuminanceSource.getRow","@lcom.google.zxing.RGBLuminanceSource.getRow@kj1com.google.zxing.RGBLuminanceSource.getRowint,byte[]@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",3,"0.00",,,,,,,13,13,6,
Public Method,"com.google.zxing.RGBLuminanceSource.isCropSupported","@lcom.google.zxing.RGBLuminanceSource.isCropSupported@kj1com.google.zxing.RGBLuminanceSource.isCropSupported@f./core/src/main/java/com/google/zxing/RGBLuminanceSource.java",1,"0.00",,,,,,,4,4,1,
Public Interface,"com.google.zxing.Reader","@lcom.google.zxing.Reader@kj4com.google.zxing.Reader@f./core/src/main/java/com/google/zxing/Reader.java",,"4.60",0,3,0,3,6,0,31,5,3,
Abstract Method,"com.google.zxing.Reader.decode","@lcom.google.zxing.Reader.decode@kj1com.google.zxing.Reader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/Reader.java",0,"6.00",,,,,,,14,2,1,
Abstract Method,"com.google.zxing.Reader.decode","@lcom.google.zxing.Reader.decode@kj1com.google.zxing.Reader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/Reader.java",0,"7.00",,,,,,,8,1,1,
Abstract Method,"com.google.zxing.Reader.reset","@lcom.google.zxing.Reader.reset@kj1com.google.zxing.Reader.reset@f./core/src/main/java/com/google/zxing/Reader.java",0,"4.00",,,,,,,5,1,1,
Public Abstract Class,"com.google.zxing.ReaderException","@lcom.google.zxing.ReaderException@kj4com.google.zxing.ReaderException@f./core/src/main/java/com/google/zxing/ReaderException.java",,"1.38",2,2,0,2,2,0,22,8,1,
Constructor,"com.google.zxing.ReaderException.ReaderException","@lcom.google.zxing.ReaderException.ReaderException@kj1com.google.zxing.ReaderException.ReaderException@f./core/src/main/java/com/google/zxing/ReaderException.java",1,"0.50",,,,,,,3,2,0,
Public Final Method,"com.google.zxing.ReaderException.fillInStackTrace","@lcom.google.zxing.ReaderException.fillInStackTrace@kj1com.google.zxing.ReaderException.fillInStackTrace@f./core/src/main/java/com/google/zxing/ReaderException.java",1,"0.00",,,,,,,4,4,1,
Public Final Class,"com.google.zxing.Result","@lcom.google.zxing.Result@kj4com.google.zxing.Result@f./core/src/main/java/com/google/zxing/Result.java",,"0.32",1,12,6,12,7,77,112,74,30,
Public Constructor,"com.google.zxing.Result.Result","@lcom.google.zxing.Result.Result@kj1com.google.zxing.Result.ResultString,byte[],com.google.zxing.ResultPoint[],com.google.zxing.BarcodeFormat@f./core/src/main/java/com/google/zxing/Result.java",1,"0.00",,,,,,,6,6,1,
Public Constructor,"com.google.zxing.Result.Result","@lcom.google.zxing.Result.Result@kj1com.google.zxing.Result.ResultString,byte[],com.google.zxing.ResultPoint[],com.google.zxing.BarcodeFormat,long@f./core/src/main/java/com/google/zxing/Result.java",1,"0.00",,,,,,,12,12,6,
Public Method,"com.google.zxing.Result.addResultPoints","@lcom.google.zxing.Result.addResultPoints@kj1com.google.zxing.Result.addResultPointscom.google.zxing.ResultPoint[]@f./core/src/main/java/com/google/zxing/Result.java",3,"0.00",,,,,,,11,11,6,
Public Method,"com.google.zxing.Result.getBarcodeFormat","@lcom.google.zxing.Result.getBarcodeFormat@kj1com.google.zxing.Result.getBarcodeFormat@f./core/src/main/java/com/google/zxing/Result.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.Result.getRawBytes","@lcom.google.zxing.Result.getRawBytes@kj1com.google.zxing.Result.getRawBytes@f./core/src/main/java/com/google/zxing/Result.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.Result.getResultMetadata","@lcom.google.zxing.Result.getResultMetadata@kj1com.google.zxing.Result.getResultMetadata@f./core/src/main/java/com/google/zxing/Result.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.Result.getResultPoints","@lcom.google.zxing.Result.getResultPoints@kj1com.google.zxing.Result.getResultPoints@f./core/src/main/java/com/google/zxing/Result.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.Result.getText","@lcom.google.zxing.Result.getText@kj1com.google.zxing.Result.getText@f./core/src/main/java/com/google/zxing/Result.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.Result.getTimestamp","@lcom.google.zxing.Result.getTimestamp@kj1com.google.zxing.Result.getTimestamp@f./core/src/main/java/com/google/zxing/Result.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.Result.putAllMetadata","@lcom.google.zxing.Result.putAllMetadata@kj1com.google.zxing.Result.putAllMetadataMap@f./core/src/main/java/com/google/zxing/Result.java",3,"0.00",,,,,,,9,9,2,
Public Method,"com.google.zxing.Result.putMetadata","@lcom.google.zxing.Result.putMetadata@kj1com.google.zxing.Result.putMetadatacom.google.zxing.ResultMetadataType,java.lang.Object@f./core/src/main/java/com/google/zxing/Result.java",2,"0.00",,,,,,,6,6,2,
Public Method,"com.google.zxing.Result.toString","@lcom.google.zxing.Result.toString@kj1com.google.zxing.Result.toString@f./core/src/main/java/com/google/zxing/Result.java",1,"0.00",,,,,,,4,4,1,
Public Enum Type,"com.google.zxing.ResultMetadataType","@lcom.google.zxing.ResultMetadataType@kj4com.google.zxing.ResultMetadataType@f./core/src/main/java/com/google/zxing/ResultMetadataType.java",,"4.15",1,2,11,2,1,,79,13,0,
Public Implicit Method,"com.google.zxing.ResultMetadataType.valueOf","@lcom.google.zxing.ResultMetadataType.valueOf@kj1com.google.zxing.ResultMetadataType.valueOf@f./core/src/test/java/com/google/zxing/common/AbstractBlackBoxTestCase.java",,"0.00",,,,,,,,,,
Public Implicit Method,"com.google.zxing.ResultMetadataType.values","@lcom.google.zxing.ResultMetadataType.values@kj1com.google.zxing.ResultMetadataType.values@f./core/src/main/java/com/google/zxing/ResultMetadataType.java",,"0.00",,,,,,,,,,
Public Class,"com.google.zxing.ResultPoint","@lcom.google.zxing.ResultPoint@kj4com.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/ResultPoint.java",,"0.29",1,6,2,9,4,22,114,75,42,
Public Constructor,"com.google.zxing.ResultPoint.ResultPoint","@lcom.google.zxing.ResultPoint.ResultPoint@kj1com.google.zxing.ResultPoint.ResultPointfloat,float@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"0.00",,,,,,,4,4,2,
Private Static Method,"com.google.zxing.ResultPoint.crossProductZ","@lcom.google.zxing.ResultPoint.crossProductZ@kj1com.google.zxing.ResultPoint.crossProductZcom.google.zxing.ResultPoint,com.google.zxing.ResultPoint,com.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"0.43",,,,,,,10,7,3,
Public Static Method,"com.google.zxing.ResultPoint.distance","@lcom.google.zxing.ResultPoint.distance@kj1com.google.zxing.ResultPoint.distancecom.google.zxing.ResultPoint,com.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"1.00",,,,,,,6,3,1,
Public Final Method,"com.google.zxing.ResultPoint.equals","@lcom.google.zxing.ResultPoint.equals@kj1com.google.zxing.ResultPoint.equalsjava.lang.Object@f./core/src/main/java/com/google/zxing/ResultPoint.java",2,"0.00",,,,,,,8,8,3,
Public Final Method,"com.google.zxing.ResultPoint.getX","@lcom.google.zxing.ResultPoint.getX@kj1com.google.zxing.ResultPoint.getX@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"0.00",,,,,,,3,3,1,
Public Final Method,"com.google.zxing.ResultPoint.getY","@lcom.google.zxing.ResultPoint.getY@kj1com.google.zxing.ResultPoint.getY@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"0.00",,,,,,,3,3,1,
Public Final Method,"com.google.zxing.ResultPoint.hashCode","@lcom.google.zxing.ResultPoint.hashCode@kj1com.google.zxing.ResultPoint.hashCode@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"0.00",,,,,,,4,4,1,
Public Static Method,"com.google.zxing.ResultPoint.orderBestPatterns","@lcom.google.zxing.ResultPoint.orderBestPatterns@kj1com.google.zxing.ResultPoint.orderBestPatternscom.google.zxing.ResultPoint[]@f./core/src/main/java/com/google/zxing/ResultPoint.java",4,"0.34",,,,,,,43,29,21,
Public Final Method,"com.google.zxing.ResultPoint.toString","@lcom.google.zxing.ResultPoint.toString@kj1com.google.zxing.ResultPoint.toString@f./core/src/main/java/com/google/zxing/ResultPoint.java",1,"0.00",,,,,,,10,10,7,
Public Interface,"com.google.zxing.ResultPointCallback","@lcom.google.zxing.ResultPointCallback@kj4com.google.zxing.ResultPointCallback@f./core/src/main/java/com/google/zxing/ResultPointCallback.java",,"0.00",0,1,0,1,1,0,5,3,1,
Abstract Method,"com.google.zxing.ResultPointCallback.foundPossibleResultPoint","@lcom.google.zxing.ResultPointCallback.foundPossibleResultPoint@kj1com.google.zxing.ResultPointCallback.foundPossibleResultPointcom.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/ResultPointCallback.java",0,"0.00",,,,,,,1,1,1,
Public Final Class,"com.google.zxing.StringsResourceTranslator","@lcom.google.zxing.StringsResourceTranslator@kj4com.google.zxing.StringsResourceTranslator@f./javase/src/main/java/com/google/zxing/StringsResourceTranslator.java",,"0.10",1,1,0,6,27,0,194,155,77,
Private Constructor,"com.google.zxing.StringsResourceTranslator.StringsResourceTranslator","@lcom.google.zxing.StringsResourceTranslator.StringsResourceTranslator@kj1com.google.zxing.StringsResourceTranslator.StringsResourceTranslator@f./javase/src/main/java/com/google/zxing/StringsResourceTranslator.java",1,"0.00",,,,,,,1,1,0,
Private Static Method,"com.google.zxing.StringsResourceTranslator.fetch","@lcom.google.zxing.StringsResourceTranslator.fetch@kj1com.google.zxing.StringsResourceTranslator.fetchURI@f./javase/src/main/java/com/google/zxing/StringsResourceTranslator.java",2,"0.00",,,,,,,13,13,7,
Public Static Method,"com.google.zxing.StringsResourceTranslator.main","@lcom.google.zxing.StringsResourceTranslator.main@kj1com.google.zxing.StringsResourceTranslator.mainString[]@f./javase/src/main/java/com/google/zxing/StringsResourceTranslator.java",2,"0.00",,,,,,,19,18,7,
