Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
Static Method,"com.google.zxing.oned.rss.expanded.decoders.FieldParser.parseFieldsInGeneralPurpose","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParser.parseFieldsInGeneralPurpose@kj1com.google.zxing.oned.rss.expanded.decoders.FieldParser.parseFieldsInGeneralPurposeString@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java",17,"0.02",,,,,,,64,50,16,
Private Static Method,"com.google.zxing.oned.rss.expanded.decoders.FieldParser.processFixedAI","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParser.processFixedAI@kj1com.google.zxing.oned.rss.expanded.decoders.FieldParser.processFixedAIint,int,String@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java",4,"0.00",,,,,,,17,14,8,
Private Static Method,"com.google.zxing.oned.rss.expanded.decoders.FieldParser.processVariableAI","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParser.processVariableAI@kj1com.google.zxing.oned.rss.expanded.decoders.FieldParser.processVariableAIint,int,String@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java",2,"0.00",,,,,,,10,10,7,
Public Final Class,"com.google.zxing.oned.rss.expanded.decoders.FieldParserTest","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParserTest@kj4com.google.zxing.oned.rss.expanded.decoders.FieldParserTest@f./core/src/test/java/com/google/zxing/oned/rss/expanded/decoders/FieldParserTest.java",,"0.27",2,2,0,3,5,0,22,15,5,
Private Static Method,"com.google.zxing.oned.rss.expanded.decoders.FieldParserTest.checkFields","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParserTest.checkFields@kj1com.google.zxing.oned.rss.expanded.decoders.FieldParserTest.checkFieldsString@f./core/src/test/java/com/google/zxing/oned/rss/expanded/decoders/FieldParserTest.java",1,"0.00",,,,,,,5,5,3,
Public Method,"com.google.zxing.oned.rss.expanded.decoders.FieldParserTest.testParseField","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParserTest.testParseField@kj1com.google.zxing.oned.rss.expanded.decoders.FieldParserTest.testParseField@f./core/src/test/java/com/google/zxing/oned/rss/expanded/decoders/FieldParserTest.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.oned.rss.expanded.decoders.FieldParserTest.testParseField2","@lcom.google.zxing.oned.rss.expanded.decoders.FieldParserTest.testParseField2@kj1com.google.zxing.oned.rss.expanded.decoders.FieldParserTest.testParseField2@f./core/src/test/java/com/google/zxing/oned/rss/expanded/decoders/FieldParserTest.java",1,"0.00",,,,,,,4,4,1,
Final Class,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder@kj4com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",,"0.04",1,17,3,18,13,62,438,364,188,
Constructor,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.GeneralAppIdDecoder","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.GeneralAppIdDecoder@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.GeneralAppIdDecodercom.google.zxing.common.BitArray@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",1,"0.00",,,,,,,3,3,1,
Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeAllCodes","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeAllCodes@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeAllCodesStringBuilder,int@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",5,"0.05",,,,,,,23,21,11,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeAlphanumeric","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeAlphanumeric@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeAlphanumericint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",9,"0.00",,,,,,,38,34,18,
Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeGeneralPurposeField","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeGeneralPurposeField@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeGeneralPurposeFieldint,String@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",3,"0.00",,,,,,,16,13,6,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeIsoIec646","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeIsoIec646@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeIsoIec646int@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",26,"0.00",,,,,,,91,86,52,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeNumeric","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeNumeric@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.decodeNumericint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",3,"0.00",,,,,,,15,13,7,
Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.extractNumericValueFromBitArray","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.extractNumericValueFromBitArray@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.extractNumericValueFromBitArrayint,int@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",1,"0.00",,,,,,,3,3,1,
Static Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.extractNumericValueFromBitArray","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.extractNumericValueFromBitArray@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.extractNumericValueFromBitArraycom.google.zxing.common.BitArray,int,int@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",3,"0.00",,,,,,,10,9,5,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isAlphaOr646ToNumericLatch","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isAlphaOr646ToNumericLatch@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isAlphaOr646ToNumericLatchint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",4,"0.09",,,,,,,13,11,5,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isAlphaTo646ToAlphaLatch","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isAlphaTo646ToAlphaLatch@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isAlphaTo646ToAlphaLatchint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",6,"0.00",,,,,,,17,15,6,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isNumericToAlphaNumericLatch","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isNumericToAlphaNumericLatch@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isNumericToAlphaNumericLatchint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",4,"0.18",,,,,,,14,11,5,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillAlpha","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillAlpha@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillAlphaint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",4,"0.14",,,,,,,18,14,6,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillIsoIec646","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillIsoIec646@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillIsoIec646int@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",6,"0.00",,,,,,,27,21,9,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillNumeric","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillNumeric@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.isStillNumericint@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",4,"0.18",,,,,,,15,11,5,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseAlphaBlock","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseAlphaBlock@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseAlphaBlock@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",6,"0.04",,,,,,,27,23,11,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseBlocks","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseBlocks@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseBlocks@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",5,"0.05",,,,,,,25,22,13,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseIsoIec646Block","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseIsoIec646Block@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseIsoIec646Block@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",6,"0.00",,,,,,,26,23,11,
Private Method,"com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseNumericBlock","@lcom.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseNumericBlock@kj1com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseNumericBlock@f./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",6,"0.00",,,,,,,29,26,13,
Package,"com.google.zxing.pdf417","@lcom.google.zxing.pdf417@kj3com.google.zxing.pdf417@f./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ModulusGF.java",,"0.29",,39,13,51,,,1319,927,296,
Public Final Class,"com.google.zxing.pdf417.PDF417BlackBox1TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox1TestCase@kj4com.google.zxing.pdf417.PDF417BlackBox1TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox1TestCase.java",,"0.83",3,1,0,1,2,0,12,6,3,
Public Constructor,"com.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase@kj1com.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.pdf417.PDF417BlackBox2TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox2TestCase@kj4com.google.zxing.pdf417.PDF417BlackBox2TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox2TestCase.java",,"0.71",3,1,0,1,2,0,14,7,3,
Public Constructor,"com.google.zxing.pdf417.PDF417BlackBox2TestCase.PDF417BlackBox2TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox2TestCase.PDF417BlackBox2TestCase@kj1com.google.zxing.pdf417.PDF417BlackBox2TestCase.PDF417BlackBox2TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox2TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.pdf417.PDF417BlackBox3TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox3TestCase@kj4com.google.zxing.pdf417.PDF417BlackBox3TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox3TestCase.java",,"0.43",3,1,0,1,2,0,12,7,3,
Public Constructor,"com.google.zxing.pdf417.PDF417BlackBox3TestCase.PDF417BlackBox3TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox3TestCase.PDF417BlackBox3TestCase@kj1com.google.zxing.pdf417.PDF417BlackBox3TestCase.PDF417BlackBox3TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox3TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.pdf417.PDF417BlackBox4TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase@kj4com.google.zxing.pdf417.PDF417BlackBox4TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",,"0.08",3,5,2,6,32,75,145,115,71,
Public Constructor,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.PDF417BlackBox4TestCase","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.PDF417BlackBox4TestCase@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.PDF417BlackBox4TestCase@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",1,"0.00",,,,,,,4,4,2,
Private Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.decode","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.decode@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.decodecom.google.zxing.BinaryBitmap,boolean@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",2,"0.00",,,,,,,8,7,3,
Private Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",2,"0.00",,,,,,,10,10,6,
Lambda Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists.(lambda_expr_1)","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists.(lambda_expr_1)@p@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.getImageFileLists@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",1,"0.00",,,,,,,1,1,0,
Private Static Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.getMeta","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.getMeta@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.getMetacom.google.zxing.Result@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",2,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.testBlackBox","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.testBlackBox@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.testBlackBox@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",1,"0.00",,,,,,,5,5,1,
Private Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResults","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResults@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResultsboolean@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",13,"0.04",,,,,,,94,80,55,
Lambda Method,"com.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResults.(lambda_expr_1)","@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResults.(lambda_expr_1)@p@lcom.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResults@kj1com.google.zxing.pdf417.PDF417BlackBox4TestCase.testPDF417BlackBoxCountingResultsboolean@f./core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java",1,"0.00",,,,,,,1,1,0,
Public Final Class,"com.google.zxing.pdf417.PDF417Common","@lcom.google.zxing.pdf417.PDF417Common@kj4com.google.zxing.pdf417.PDF417Common@f./core/src/main/java/com/google/zxing/pdf417/PDF417Common.java",,"0.06",1,1,0,4,5,0,441,409,19,
Private Constructor,"com.google.zxing.pdf417.PDF417Common.PDF417Common","@lcom.google.zxing.pdf417.PDF417Common.PDF417Common@kj1com.google.zxing.pdf417.PDF417Common.PDF417Common@f./core/src/main/java/com/google/zxing/pdf417/PDF417Common.java",1,"0.00",,,,,,,2,2,0,
Public Static Method,"com.google.zxing.pdf417.PDF417Common.getBitCountSum","@lcom.google.zxing.pdf417.PDF417Common.getBitCountSum@kj1com.google.zxing.pdf417.PDF417Common.getBitCountSumint[]@f./core/src/main/java/com/google/zxing/pdf417/PDF417Common.java",1,"1.25",,,,,,,9,4,1,
Public Static Method,"com.google.zxing.pdf417.PDF417Common.getCodeword","@lcom.google.zxing.pdf417.PDF417Common.getCodeword@kj1com.google.zxing.pdf417.PDF417Common.getCodewordint@f./core/src/main/java/com/google/zxing/pdf417/PDF417Common.java",2,"0.57",,,,,,,11,7,3,
Public Static Method,"com.google.zxing.pdf417.PDF417Common.toIntArray","@lcom.google.zxing.pdf417.PDF417Common.toIntArray@kj1com.google.zxing.pdf417.PDF417Common.toIntArrayCollection@f./core/src/main/java/com/google/zxing/pdf417/PDF417Common.java",3,"0.00",,,,,,,11,11,5,
Public Final Class,"com.google.zxing.pdf417.PDF417Reader","@lcom.google.zxing.pdf417.PDF417Reader@kj4com.google.zxing.pdf417.PDF417Reader@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",,"0.18",1,5,0,10,18,0,99,74,23,
Public Method,"com.google.zxing.pdf417.PDF417Reader.decode","@lcom.google.zxing.pdf417.PDF417Reader.decode@kj1com.google.zxing.pdf417.PDF417Reader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",1,"1.75",,,,,,,11,4,1,
Public Method,"com.google.zxing.pdf417.PDF417Reader.decode","@lcom.google.zxing.pdf417.PDF417Reader.decode@kj1com.google.zxing.pdf417.PDF417Reader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",2,"0.00",,,,,,,9,9,3,
Private Static Method,"com.google.zxing.pdf417.PDF417Reader.decode","@lcom.google.zxing.pdf417.PDF417Reader.decode@kj1com.google.zxing.pdf417.PDF417Reader.decodecom.google.zxing.BinaryBitmap,Map,boolean@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",3,"0.00",,,,,,,17,17,9,
Public Method,"com.google.zxing.pdf417.PDF417Reader.decodeMultiple","@lcom.google.zxing.pdf417.PDF417Reader.decodeMultiple@kj1com.google.zxing.pdf417.PDF417Reader.decodeMultiplecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.pdf417.PDF417Reader.decodeMultiple","@lcom.google.zxing.pdf417.PDF417Reader.decodeMultiple@kj1com.google.zxing.pdf417.PDF417Reader.decodeMultiplecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",2,"0.00",,,,,,,8,8,2,
Private Static Method,"com.google.zxing.pdf417.PDF417Reader.getMaxCodewordWidth","@lcom.google.zxing.pdf417.PDF417Reader.getMaxCodewordWidth@kj1com.google.zxing.pdf417.PDF417Reader.getMaxCodewordWidthcom.google.zxing.ResultPoint[]@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",1,"0.00",,,,,,,7,7,1,
Private Static Method,"com.google.zxing.pdf417.PDF417Reader.getMaxWidth","@lcom.google.zxing.pdf417.PDF417Reader.getMaxWidth@kj1com.google.zxing.pdf417.PDF417Reader.getMaxWidthcom.google.zxing.ResultPoint,com.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",2,"0.00",,,,,,,6,6,2,
Private Static Method,"com.google.zxing.pdf417.PDF417Reader.getMinCodewordWidth","@lcom.google.zxing.pdf417.PDF417Reader.getMinCodewordWidth@kj1com.google.zxing.pdf417.PDF417Reader.getMinCodewordWidthcom.google.zxing.ResultPoint[]@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",1,"0.00",,,,,,,7,7,1,
Private Static Method,"com.google.zxing.pdf417.PDF417Reader.getMinWidth","@lcom.google.zxing.pdf417.PDF417Reader.getMinWidth@kj1com.google.zxing.pdf417.PDF417Reader.getMinWidthcom.google.zxing.ResultPoint,com.google.zxing.ResultPoint@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",2,"0.00",,,,,,,6,6,2,
Public Method,"com.google.zxing.pdf417.PDF417Reader.reset","@lcom.google.zxing.pdf417.PDF417Reader.reset@kj1com.google.zxing.pdf417.PDF417Reader.reset@f./core/src/main/java/com/google/zxing/pdf417/PDF417Reader.java",1,"0.33",,,,,,,4,3,0,
Public Final Class,"com.google.zxing.pdf417.PDF417ResultMetadata","@lcom.google.zxing.pdf417.PDF417ResultMetadata@kj4com.google.zxing.pdf417.PDF417ResultMetadata@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",,"0.58",1,22,11,22,2,90,153,81,33,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getAddressee","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getAddressee@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getAddressee@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getChecksum","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getChecksum@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getChecksum@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getFileId","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getFileId@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getFileId@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getFileName","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getFileName@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getFileName@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getFileSize","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getFileSize@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getFileSize@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getOptionalData","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getOptionalData@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getOptionalData@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.00",,,,,,,8,4,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getSegmentCount","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getSegmentCount@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getSegmentCount@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getSegmentIndex","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getSegmentIndex@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getSegmentIndex@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getSender","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getSender@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getSender@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.getTimestamp","@lcom.google.zxing.pdf417.PDF417ResultMetadata.getTimestamp@kj1com.google.zxing.pdf417.PDF417ResultMetadata.getTimestamp@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.67",,,,,,,8,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.isLastSegment","@lcom.google.zxing.pdf417.PDF417ResultMetadata.isLastSegment@kj1com.google.zxing.pdf417.PDF417ResultMetadata.isLastSegment@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.setAddressee","@lcom.google.zxing.pdf417.PDF417ResultMetadata.setAddressee@kj1com.google.zxing.pdf417.PDF417ResultMetadata.setAddresseeString@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.setChecksum","@lcom.google.zxing.pdf417.PDF417ResultMetadata.setChecksum@kj1com.google.zxing.pdf417.PDF417ResultMetadata.setChecksumint@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.setFileId","@lcom.google.zxing.pdf417.PDF417ResultMetadata.setFileId@kj1com.google.zxing.pdf417.PDF417ResultMetadata.setFileIdString@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.setFileName","@lcom.google.zxing.pdf417.PDF417ResultMetadata.setFileName@kj1com.google.zxing.pdf417.PDF417ResultMetadata.setFileNameString@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.PDF417ResultMetadata.setFileSize","@lcom.google.zxing.pdf417.PDF417ResultMetadata.setFileSize@kj1com.google.zxing.pdf417.PDF417ResultMetadata.setFileSizelong@f./core/src/main/java/com/google/zxing/pdf417/PDF417ResultMetadata.java",1,"0.00",,,,,,,3,3,1,
